State 	Coalescent	pop.size.prior	 sum 	pop.size.changepoints	 mc.speed 
4583000	312.7401	-96.58168607854688	-96.58168607854688	10	32258.06
4584000	311.347	-95.45129806452596	-95.45129806452596	10	37037.04
4585000	311.6167	-94.1549723616978	-94.1549723616978	10	34482.76
4586000	313.3429	-93.25980433557157	-93.25980433557157	10	37037.04
4587000	313.3738	-93.84785781025028	-93.84785781025028	10	37037.04
4588000	313.0468	-93.91115246272369	-93.91115246272369	10	35714.29
4589000	312.5136	-92.29819939104661	-92.29819939104661	10	32258.06
4590000	311.5121	-90.90903694764523	-90.90903694764523	10	37037.04
4591000	313.4172	-90.57934948439659	-90.57934948439659	10	37037.04
4592000	313.3776	-90.62185724571363	-90.62185724571363	10	33333.33
4593000	312.7316	-90.03341006692428	-90.03341006692428	10	32258.06
4594000	313.4252	-91.16223839725942	-91.16223839725942	10	35714.29
4595000	313.3703	-91.26983995488695	-91.26983995488695	10	37037.04
4596000	313.0561	-90.9569685219853	-90.9569685219853	10	35714.29
4597000	312.9181	-90.50837208251748	-90.50837208251748	10	30303.03
4598000	313.5187	-90.94435453961437	-90.94435453961437	10	32258.06
4599000	313.4872	-91.01663915920888	-91.01663915920888	10	37037.04
4600000	312.6737	-91.718252851971	-91.718252851971	10	37037.04
4601000	312.9121	-91.24648015581911	-91.24648015581911	10	35714.29
4602000	313.2596	-92.37389781293446	-92.37389781293446	10	35714.29
4603000	313.46	-92.18225659772905	-92.18225659772905	10	37037.04
4604000	313.2564	-92.65363123921048	-92.65363123921048	10	37037.04
4605000	313.132	-91.88305915508069	-91.88305915508069	10	32258.06
4606000	312.9991	-92.00764806011478	-92.00764806011478	10	35714.29
4607000	313.2546	-92.14773728184099	-92.14773728184099	10	33333.33
4608000	313.3672	-92.45346304210291	-92.45346304210291	10	37037.04
4609000	313.4094	-91.78170899278032	-91.78170899278032	10	35714.29
4610000	313.137	-91.84112983573016	-91.84112983573016	10	35714.29
4611000	313.2016	-91.32001870349866	-91.32001870349866	10	37037.04
4612000	313.1869	-92.29736712450021	-92.29736712450021	10	37037.04
4613000	313.1172	-92.26780733406163	-92.26780733406163	10	33333.33
4614000	313.4964	-91.22046385313698	-91.22046385313698	10	30303.03
4615000	313.4293	-90.2243643485856	-90.2243643485856	10	35714.29
4616000	313.3645	-90.09982381766035	-90.09982381766035	10	37037.04
4617000	312.8619	-90.52536177418675	-90.52536177418675	10	34482.76
4618000	313.4881	-91.02423873225084	-91.02423873225084	10	35714.29
4619000	313.3076	-91.24295799833573	-91.24295799833573	10	35714.29
4620000	313.0768	-91.12326903717118	-91.12326903717118	10	37037.04
4621000	312.9993	-90.40336902887185	-90.40336902887185	10	35714.29
4622000	313.0632	-90.16858270333216	-90.16858270333216	10	34482.76
4623000	313.4721	-90.59616922597772	-90.59616922597772	10	34482.76
4624000	312.9416	-91.00449793287845	-91.00449793287845	10	37037.04
4625000	312.126	-91.66468884380492	-91.66468884380492	10	37037.04
4626000	312.1259	-91.69300019963846	-91.69300019963846	10	29411.76
4627000	312.8261	-91.32112047200606	-91.32112047200606	10	34482.76
4628000	313.0129	-92.92304157866776	-92.92304157866776	10	33333.33
4629000	312.4076	-93.26732982184264	-93.26732982184264	10	37037.04
4630000	313.4448	-91.78991022433266	-91.78991022433266	10	32258.06
4631000	313.3654	-92.2921979768594	-92.2921979768594	10	34482.76
4632000	313.4837	-92.51685719705416	-92.51685719705416	10	29411.76
4633000	312.1245	-93.48154992845078	-93.48154992845078	10	34482.76
4634000	312.9209	-91.83595005450168	-91.83595005450168	10	35714.29
4635000	311.2717	-91.685030889303	-91.685030889303	10	35714.29
4636000	313.2588	-93.25229695321738	-93.25229695321738	10	33333.33
4637000	313.2289	-92.33325921926826	-92.33325921926826	10	31250.0
4638000	313.0213	-92.27862802394506	-92.27862802394506	10	30303.03
4639000	312.3793	-92.1710082813531	-92.1710082813531	10	35714.29
4640000	311.4799	-94.80024822841033	-94.80024822841033	10	31250.0
4641000	312.4026	-92.5008909178022	-92.5008909178022	10	34482.76
4642000	313.201	-91.69845966366658	-91.69845966366658	10	34482.76
4643000	313.19	-92.95439057761185	-92.95439057761185	10	37037.04
4644000	313.3953	-92.70731779584791	-92.70731779584791	10	35714.29
4645000	313.3344	-93.75017924346469	-93.75017924346469	10	37037.04
4646000	313.521	-91.43422962269955	-91.43422962269955	10	33333.33
4647000	313.2805	-90.97145835218707	-90.97145835218707	10	37037.04
4648000	312.895	-91.1864618808103	-91.1864618808103	10	35714.29
4649000	312.6387	-91.26994898769742	-91.26994898769742	10	37037.04
4650000	313.4933	-92.02518471703443	-92.02518471703443	10	32258.06
4651000	313.3577	-92.71722195103216	-92.71722195103216	10	37037.04
4652000	313.4296	-92.70966722313898	-92.70966722313898	10	37037.04
4653000	313.066	-91.92251656418867	-91.92251656418867	10	35714.29
4654000	313.1055	-90.79014040329865	-90.79014040329865	10	28571.43
4655000	313.4717	-91.65100318691934	-91.65100318691934	10	37037.04
4656000	313.1417	-92.42427189538873	-92.42427189538873	10	37037.04
4657000	312.9471	-93.2364897479842	-93.2364897479842	10	37037.04
4658000	313.0228	-92.59069470386954	-92.59069470386954	10	33333.33
4659000	311.704	-92.37553319232025	-92.37553319232025	10	37037.04
4660000	313.3559	-93.94151224733153	-93.94151224733153	10	34482.76
4661000	313.3816	-94.05012976610143	-94.05012976610143	10	34482.76
4662000	313.3368	-94.84487292318765	-94.84487292318765	10	30303.03
4663000	313.1757	-91.99000593399033	-91.99000593399033	10	37037.04
4664000	312.9766	-91.04575661488364	-91.04575661488364	10	37037.04
4665000	311.9096	-91.71229000559542	-91.71229000559542	10	35714.29
4666000	311.0615	-91.20772118306347	-91.20772118306347	10	33333.33
4667000	313.3942	-91.98206461555277	-91.98206461555277	10	35714.29
4668000	313.03	-92.29446595663455	-92.29446595663455	10	31250.0
4669000	312.8521	-92.82414803750609	-92.82414803750609	10	35714.29
4670000	313.4276	-92.37198235321553	-92.37198235321553	10	37037.04
4671000	313.4704	-92.66555025706566	-92.66555025706566	10	32258.06
4672000	313.4353	-91.65283306412765	-91.65283306412765	10	35714.29
4673000	313.4945	-91.71154626546476	-91.71154626546476	10	37037.04
4674000	313.2265	-92.52798385937837	-92.52798385937837	10	35714.29
4675000	313.3222	-92.48755003629728	-92.48755003629728	10	31250.0
4676000	312.5484	-91.8939275365923	-91.8939275365923	10	35714.29
4677000	313.4105	-91.80416347236222	-91.80416347236222	10	37037.04
4678000	312.098	-93.9213247723595	-93.9213247723595	10	37037.04
4679000	312.3552	-94.86748893566352	-94.86748893566352	10	34482.76
4680000	313.0703	-96.45390084772833	-96.45390084772833	10	37037.04
4681000	313.2486	-95.81331112747347	-95.81331112747347	10	33333.33
4682000	313.4979	-94.47352970331362	-94.47352970331362	10	33333.33
4683000	312.2341	-92.93663306127128	-92.93663306127128	10	32258.06
4684000	311.8033	-93.48462912022585	-93.48462912022585	10	33333.33
4685000	311.8715	-93.09360667319676	-93.09360667319676	10	37037.04
4686000	312.494	-94.12397551222243	-94.12397551222243	10	37037.04
4687000	313.1998	-93.18876312667223	-93.18876312667223	10	33333.33
4688000	313.4499	-92.22276480304855	-92.22276480304855	10	35714.29
4689000	311.9594	-92.9616143336084	-92.9616143336084	10	37037.04
4690000	311.9239	-91.9212674593801	-91.9212674593801	10	32258.06
4691000	313.3566	-92.2388843362057	-92.2388843362057	10	33333.33
4692000	313.2926	-92.474317532999	-92.474317532999	10	35714.29
4693000	312.1374	-92.20090667892437	-92.20090667892437	10	34482.76
4694000	313.4125	-92.93022554326632	-92.93022554326632	10	37037.04
4695000	313.4641	-93.69382774410944	-93.69382774410944	10	34482.76
4696000	312.7916	-93.67820780968387	-93.67820780968387	10	37037.04
4697000	313.0023	-94.62671984244031	-94.62671984244031	10	35714.29
4698000	313.4825	-94.17651106497652	-94.17651106497652	10	37037.04
4699000	312.957	-94.7865994658577	-94.7865994658577	10	34482.76
4700000	313.2139	-94.598307659027	-94.598307659027	10	37037.04
4701000	312.6095	-94.04587380208346	-94.04587380208346	10	31250.0
4702000	313.5042	-94.72380902491838	-94.72380902491838	10	37037.04
4703000	313.4733	-94.37312361562525	-94.37312361562525	10	34482.76
4704000	313.0781	-94.00170794575504	-94.00170794575504	10	33333.33
4705000	313.3812	-93.88967632252955	-93.88967632252955	10	37037.04
4706000	313.1534	-95.19508364300906	-95.19508364300906	10	37037.04
4707000	313.4929	-94.2894838079513	-94.2894838079513	10	32258.06
4708000	313.1758	-94.9825664712935	-94.9825664712935	10	37037.04
4709000	312.8847	-93.27735977458845	-93.27735977458845	10	35714.29
4710000	312.0046	-93.67083097728187	-93.67083097728187	10	38461.54
4711000	312.6208	-92.30154587035261	-92.30154587035261	10	32258.06
4712000	312.9639	-91.98714430897978	-91.98714430897978	10	32258.06
4713000	311.307	-92.51494521014887	-92.51494521014887	10	33333.33
4714000	311.7638	-93.16700417528298	-93.16700417528298	10	34482.76
4715000	313.4423	-92.10511544358229	-92.10511544358229	10	37037.04
4716000	313.2137	-92.90733739043728	-92.90733739043728	10	35714.29
4717000	312.9286	-91.90914017962444	-91.90914017962444	10	34482.76
4718000	313.5178	-92.10826870843319	-92.10826870843319	10	37037.04
4719000	313.365	-92.14143610181105	-92.14143610181105	10	37037.04
4720000	313.3782	-91.91973272393719	-91.91973272393719	10	33333.33
4721000	313.18	-91.85772710692626	-91.85772710692626	10	35714.29
4722000	313.366	-91.46323900152902	-91.46323900152902	10	35714.29
4723000	313.3277	-92.4577001471949	-92.4577001471949	10	34482.76
4724000	311.7122	-92.87070333928837	-92.87070333928837	10	32258.06
4725000	312.1605	-92.93062182187215	-92.93062182187215	10	35714.29
4726000	313.1157	-90.90532008835837	-90.90532008835837	10	37037.04
4727000	313.4152	-90.68405609490752	-90.68405609490752	10	35714.29
4728000	313.2005	-90.49098238994148	-90.49098238994148	10	33333.33
4729000	313.3896	-90.28334895404811	-90.28334895404811	10	37037.04
4730000	313.4123	-90.09353411392728	-90.09353411392728	10	37037.04
4731000	312.9446	-91.4853388091763	-91.4853388091763	10	37037.04
4732000	313.396	-93.13920853277149	-93.13920853277149	10	33333.33
4733000	313.2088	-93.07983316207613	-93.07983316207613	10	35714.29
4734000	313.1595	-93.3742364879354	-93.3742364879354	10	35714.29
4735000	312.7169	-93.91845945885629	-93.91845945885629	10	34482.76
4736000	312.835	-93.12835049038067	-93.12835049038067	10	34482.76
4737000	312.62	-92.87784768837824	-92.87784768837824	10	33333.33
4738000	313.3986	-92.58890956396256	-92.58890956396256	10	32258.06
4739000	313.3689	-92.47305077648029	-92.47305077648029	10	37037.04
4740000	312.1332	-93.32651851420557	-93.32651851420557	10	35714.29
4741000	313.0649	-94.50113364330471	-94.50113364330471	10	35714.29
4742000	313.3355	-93.14911959028495	-93.14911959028495	10	31250.0
4743000	312.5692	-92.09586382823835	-92.09586382823835	10	37037.04
4744000	312.9843	-92.56875905972574	-92.56875905972574	10	34482.76
4745000	313.22	-91.65430114213649	-91.65430114213649	10	37037.04
4746000	311.8097	-90.81090403732351	-90.81090403732351	10	37037.04
4747000	313.1918	-92.01059813854341	-92.01059813854341	10	32258.06
4748000	313.4357	-93.09402651150876	-93.09402651150876	10	33333.33
4749000	311.984	-93.4910176332531	-93.4910176332531	10	33333.33
4750000	313.3202	-93.41008357856185	-93.41008357856185	10	34482.76
4751000	313.1312	-92.6336765885535	-92.6336765885535	10	37037.04
4752000	313.3791	-91.46741284210974	-91.46741284210974	10	34482.76
4753000	313.2845	-91.98418233107562	-91.98418233107562	10	37037.04
4754000	313.5073	-92.69178031822986	-92.69178031822986	10	35714.29
4755000	313.1068	-91.87035221279204	-91.87035221279204	10	37037.04
4756000	311.6349	-91.8720743978266	-91.8720743978266	10	34482.76
4757000	312.765	-92.48250027170663	-92.48250027170663	10	34482.76
4758000	311.4746	-91.5395587386867	-91.5395587386867	10	37037.04
4759000	311.6459	-91.74989321307677	-91.74989321307677	10	35714.29
4760000	313.2291	-91.76334714123446	-91.76334714123446	10	31250.0
4761000	309.3589	-91.17607924951119	-91.17607924951119	10	33333.33
4762000	312.619	-91.13818032824436	-91.13818032824436	10	37037.04
4763000	313.4695	-91.03180381837326	-91.03180381837326	10	37037.04
4764000	313.5069	-89.9754133505429	-89.9754133505429	10	35714.29
4765000	313.0585	-89.50484737856144	-89.50484737856144	10	34482.76
4766000	313.465	-90.39463921230718	-90.39463921230718	10	35714.29
4767000	313.4442	-91.2177869525184	-91.2177869525184	10	37037.04
4768000	313.4503	-90.79632733323109	-90.79632733323109	10	35714.29
4769000	313.4419	-92.31358834206472	-92.31358834206472	10	34482.76
4770000	313.5037	-92.28683830850176	-92.28683830850176	10	37037.04
4771000	313.3927	-90.66026256568412	-90.66026256568412	10	35714.29
4772000	313.4519	-90.80987683967302	-90.80987683967302	10	37037.04
4773000	313.438	-93.0043338191038	-93.0043338191038	10	32258.06
4774000	312.5329	-94.52107426701893	-94.52107426701893	10	37037.04
4775000	312.0959	-91.56829305873548	-91.56829305873548	10	35714.29
4776000	313.4949	-92.29163908877487	-92.29163908877487	10	35714.29
4777000	313.3775	-92.40781170758238	-92.40781170758238	10	33333.33
4778000	312.8375	-91.76592289355006	-91.76592289355006	10	37037.04
4779000	313.1062	-91.07429502323946	-91.07429502323946	10	33333.33
4780000	312.8111	-92.03296409574614	-92.03296409574614	10	35714.29
4781000	313.1249	-92.08645530418212	-92.08645530418212	10	35714.29
4782000	313.3454	-92.93466201318148	-92.93466201318148	10	35714.29
4783000	312.9769	-92.4422142160486	-92.4422142160486	10	35714.29
4784000	313.0028	-93.6783888414117	-93.6783888414117	10	34482.76
4785000	312.9448	-94.81884007543202	-94.81884007543202	10	33333.33
4786000	313.3997	-95.172424949419	-95.172424949419	10	28571.43
4787000	313.4436	-93.29702230509022	-93.29702230509022	10	37037.04
4788000	313.4953	-92.67257248768085	-92.67257248768085	10	35714.29
4789000	313.0254	-93.11317907107536	-93.11317907107536	10	35714.29
4790000	313.4767	-93.48937047899673	-93.48937047899673	10	33333.33
4791000	312.4987	-90.56465989689514	-90.56465989689514	10	35714.29
4792000	312.6831	-91.0576717880813	-91.0576717880813	10	37037.04
4793000	313.0156	-90.43599461728098	-90.43599461728098	10	33333.33
4794000	312.8365	-91.1268696416523	-91.1268696416523	10	35714.29
4795000	312.7002	-90.03348977965527	-90.03348977965527	10	37037.04
4796000	312.9966	-90.70941748867703	-90.70941748867703	10	35714.29
4797000	312.2405	-90.09347317720986	-90.09347317720986	10	35714.29
4798000	313.5204	-91.42408933936557	-91.42408933936557	10	33333.33
4799000	313.4543	-91.40489446488422	-91.40489446488422	10	37037.04
4800000	313.0234	-91.76665983609914	-91.76665983609914	10	37037.04
4801000	311.3157	-91.68520568304166	-91.68520568304166	10	35714.29
4802000	313.0139	-93.27721808452708	-93.27721808452708	10	33333.33
4803000	313.1033	-92.77079699670037	-92.77079699670037	10	35714.29
4804000	313.272	-91.44485510213102	-91.44485510213102	10	35714.29
4805000	313.0113	-90.26944204607119	-90.26944204607119	10	37037.04
4806000	313.3606	-91.33730071842737	-91.33730071842737	10	34482.76
4807000	313.1169	-93.44123596845112	-93.44123596845112	10	37037.04
4808000	312.562	-91.79521801617862	-91.79521801617862	10	31250.0
4809000	312.5404	-91.47154247882965	-91.47154247882965	10	35714.29
4810000	313.1276	-93.8119139151784	-93.8119139151784	10	29411.76
4811000	313.1515	-93.84495271081086	-93.84495271081086	10	28571.43
4812000	312.9589	-93.61536442760068	-93.61536442760068	10	35714.29
4813000	313.347	-93.53489267552582	-93.53489267552582	10	34482.76
4814000	312.7186	-93.4924361771965	-93.4924361771965	10	34482.76
4815000	313.0699	-93.6127369699392	-93.6127369699392	10	35714.29
4816000	313.4969	-93.1126050082842	-93.1126050082842	10	37037.04
4817000	311.553	-93.64933777668074	-93.64933777668074	10	37037.04
4818000	313.1239	-93.41801598675079	-93.41801598675079	10	32258.06
4819000	313.247	-93.71940671251183	-93.71940671251183	10	37037.04
4820000	313.3365	-92.72844418747	-92.72844418747	10	35714.29
4821000	313.447	-90.74367477941797	-90.74367477941797	10	35714.29
4822000	313.1511	-91.50355895116161	-91.50355895116161	10	33333.33
4823000	312.3402	-95.12903600317495	-95.12903600317495	10	35714.29
4824000	313.1486	-92.84851104727584	-92.84851104727584	10	37037.04
4825000	313.1073	-94.04110762796121	-94.04110762796121	10	32258.06
4826000	312.9933	-94.25792716270085	-94.25792716270085	10	33333.33
4827000	313.2277	-94.33022566547416	-94.33022566547416	10	37037.04
4828000	313.507	-95.36226146085943	-95.36226146085943	10	32258.06
4829000	312.841	-94.80137578226477	-94.80137578226477	10	37037.04
4830000	313.2487	-91.66235014851615	-91.66235014851615	10	34482.76
4831000	313.1121	-91.59042298580735	-91.59042298580735	10	37037.04
4832000	312.9876	-92.03066548613118	-92.03066548613118	10	35714.29
4833000	311.9481	-91.95721786596673	-91.95721786596673	10	37037.04
4834000	312.7191	-92.74799483275186	-92.74799483275186	10	28571.43
4835000	312.8269	-94.4931037690726	-94.4931037690726	10	33333.33
4836000	313.3205	-93.27909013906225	-93.27909013906225	10	33333.33
4837000	313.1329	-92.82124166876856	-92.82124166876856	10	32258.06
4838000	313.2923	-93.51175247661621	-93.51175247661621	10	34482.76
4839000	313.0736	-94.5216501317572	-94.5216501317572	10	33333.33
4840000	313.4245	-91.46564700632513	-91.46564700632513	10	35714.29
4841000	311.9777	-92.6557709799946	-92.6557709799946	10	37037.04
4842000	313.4645	-93.66474984394291	-93.66474984394291	10	33333.33
4843000	313.4382	-95.07547051986094	-95.07547051986094	10	35714.29
4844000	313.4937	-94.72879427951536	-94.72879427951536	10	37037.04
4845000	313.4745	-93.90000890501976	-93.90000890501976	10	37037.04
4846000	312.882	-94.66572260809195	-94.66572260809195	10	33333.33
4847000	313.3297	-94.22037873284583	-94.22037873284583	10	33333.33
4848000	312.8542	-94.76416306609454	-94.76416306609454	10	35714.29
4849000	313.3735	-93.86479555815976	-93.86479555815976	10	37037.04
4850000	313.3706	-94.04585406453333	-94.04585406453333	10	35714.29
4851000	313.3011	-93.40139313537236	-93.40139313537236	10	34482.76
4852000	313.461	-93.33589726348595	-93.33589726348595	10	35714.29
4853000	313.3276	-93.20695691715538	-93.20695691715538	10	35714.29
4854000	312.1789	-93.77093431270184	-93.77093431270184	10	32258.06
4855000	312.9024	-93.81357445048228	-93.81357445048228	10	34482.76
4856000	313.2607	-91.92436695811028	-91.92436695811028	10	37037.04
4857000	312.5435	-90.66777294928266	-90.66777294928266	10	37037.04
4858000	313.2013	-90.02806979071369	-90.02806979071369	10	35714.29
4859000	313.1845	-90.90330375022702	-90.90330375022702	10	34482.76
4860000	312.9736	-90.13706961823934	-90.13706961823934	10	35714.29
4861000	313.177	-90.1272435521387	-90.1272435521387	10	37037.04
4862000	312.5769	-90.82593985952958	-90.82593985952958	10	37037.04
4863000	312.6734	-91.9158688311629	-91.9158688311629	10	32258.06
4864000	313.4708	-92.52850499592245	-92.52850499592245	10	37037.04
4865000	313.1979	-93.2585221103062	-93.2585221103062	10	35714.29
4866000	312.6745	-90.9700837066711	-90.9700837066711	10	37037.04
4867000	313.242	-91.99992287369982	-91.99992287369982	10	32258.06
4868000	313.2118	-91.69223501115933	-91.69223501115933	10	35714.29
4869000	313.2838	-93.67403162637942	-93.67403162637942	10	37037.04
4870000	313.478	-94.7762876507647	-94.7762876507647	10	34482.76
4871000	313.1038	-94.7747305211573	-94.7747305211573	10	31250.0
4872000	313.2294	-92.31965981021999	-92.31965981021999	10	33333.33
4873000	313.2423	-90.88751070323205	-90.88751070323205	10	37037.04
4874000	313.3965	-91.12673122163827	-91.12673122163827	10	35714.29
4875000	313.2111	-90.84982702701905	-90.84982702701905	10	35714.29
4876000	312.9129	-91.22348686405682	-91.22348686405682	10	34482.76
4877000	313.2957	-92.05392819728746	-92.05392819728746	10	32258.06
4878000	313.4642	-91.49651740819372	-91.49651740819372	10	37037.04
4879000	313.2603	-93.07417764267919	-93.07417764267919	10	32258.06
4880000	313.3762	-96.05224569365232	-96.05224569365232	10	37037.04
4881000	313.4713	-96.38994187749569	-96.38994187749569	10	34482.76
4882000	313.1416	-95.57127906419586	-95.57127906419586	10	35714.29
4883000	313.2488	-95.53740446762492	-95.53740446762492	10	34482.76
4884000	312.9135	-97.34735308461767	-97.34735308461767	10	34482.76
4885000	312.2	-95.28894522043525	-95.28894522043525	10	31250.0
