State 	ExpPrior[ RecRate ]	Coalescent	dataLikelihood	popSize	RecRate	a.freq	c.freq	g.freq	t.freq 	KappaR	KappaY	root.height	visible.height	visible.recombs	total.recombs	num.patterns	num.nodes	 mc.speed 
5875000	-5.6599	190.8241	-68995.14828460506	0.000910478	61.02489	0.31708269396253347	0.18494532176677048	0.1838116509139033	0.3141603333567928	2.20528	1.228758	0.002994171992355036	0.002994171992355036	7	7	12622	43	2759.38
5880000	-6.576	184.5559	-69013.85051945038	0.000786614	83.929192	0.3178721736221165	0.18297091076005909	0.18536423058053525	0.31379268503728924	2.007395	1.171528	0.002918810529958713	0.002918810529958713	6	6	12192	37	2855.51
5885000	-6.4308	207.4726	-69005.18665592607	0.000726829	80.297944	0.3185783604661106	0.18333165378494842	0.1818659859116086	0.31622399983733235	1.685529	0.804756	0.003220931188405233	0.003220931188405233	8	8	13086	46	2820.08
5890000	-10.6527	222.5403	-68981.58843766444	0.001046058	185.845148	0.31689707004637074	0.18245032532252015	0.1838189857380397	0.3168336188930694	2.188551	1.352253	0.0030997602517991094	0.0030997602517991094	9	10	12838	51	2799.55
5895000	-13.8924	234.7668	-69012.7952109243	0.000392381	266.838654	0.3117762034767982	0.1839311973475554	0.18445071534925084	0.3198418838263955	2.233082	1.308179	0.0026210256847461477	0.0026210256847461477	8	9	12263	44	2958.58
5900000	-10.0664	234.7852	-68986.03659996134	0.000516717	171.188606	0.31523783900043656	0.18139771943364194	0.1834688277364522	0.3198956138294692	2.273988	0.910242	0.0030185793169567486	0.0030185793169567486	10	10	13854	48	2878.53
5905000	-9.8849	224.4278	-68979.57393883837	0.000528838	166.651584	0.3153147712371117	0.18387331985891137	0.18656384592801295	0.3142480629759639	1.988679	0.741764	0.003145708774129998	0.003145708774129998	9	9	8810	49	2888.5
5910000	-15.2153	234.6646	-68970.5059203592	0.000704677	299.91089	0.3158295986873033	0.1839990578075401	0.18670935325216365	0.313461990252993	2.364898	1.11278	0.0035480323877878613	0.0035480323877878613	9	10	14118	50	2942.91
5915000	-9.8642	203.889	-69007.07232691484	0.000501977	166.13326	0.3164267163083112	0.18338600024984933	0.18474841349643725	0.3154388699454023	1.874551	1.049246	0.0029391969154833014	0.0029391969154833014	7	7	12599	38	2747.25
5920000	-11.6984	230.0317	-68974.62403872472	0.000378561	211.987473	0.3174502961013282	0.18366585491520174	0.18698301430011777	0.3119008346833523	2.010713	0.774359	0.003307096178842221	0.003307096178842221	9	10	12633	52	2842.52
5925000	-12.335	226.172	-68978.89411628462	0.000634982	227.903591	0.3137244755300325	0.1815521029902957	0.18923274666835088	0.3154906748113208	1.680678	0.771065	0.0031359112527612233	0.0031359112527612233	9	9	14782	48	2794.86
5930000	-10.2353	223.6743	-68986.7080918991	0.000607774	175.411196	0.31479752672388706	0.18695300454907796	0.18319609531937797	0.31505337340765704	2.133305	0.617037	0.003916642948060792	0.003916642948060792	9	9	14398	45	2901.92
5935000	-10.8163	217.8684	-69000.83314963151	0.001148372	189.935831	0.31693107340463944	0.18423249907175462	0.1834238790879624	0.3154125484356435	1.666507	0.67198	0.0037474992551893966	0.0037474992551893966	9	9	14221	46	2757.86
5940000	-14.189	269.3813	-68983.71969898492	0.00055133	274.25317	0.31493795152487397	0.1839410982875962	0.1841413566619345	0.3169795935255953	1.93336	0.927396	0.0028653637663581645	0.0028653637663581645	11	12	18138	47	2873.56
5945000	-15.0996	220.8695	-69005.34723056281	0.000485072	297.018506	0.3168410114658913	0.1820780114352573	0.18528784123231712	0.31579313586653424	1.678592	0.755233	0.003316386982222681	0.00331210638899203	8	9	9683	43	2828.05
5950000	-14.3821	249.4759	-68964.64574222705	0.000836524	279.080104	0.3156970947431197	0.18353783433273566	0.18525996330862285	0.31550510761552186	1.882835	1.222921	0.0035683602094251287	0.0035683602094251287	9	11	16106	49	2857.14
5955000	-11.9846	246.1355	-68968.33933505848	0.000650141	219.141964	0.31512638767991824	0.18295094325068673	0.18644427259459675	0.31547839647479825	2.288234	0.82248	0.003932756211700287	0.003932756211700287	10	11	14889	49	2866.97
5960000	-9.6337	235.7962	-68979.1883284462	0.000680722	160.371428	0.3146457389264675	0.1844058055811287	0.1847424973336954	0.3162059581587085	2.080545	0.875811	0.0034502537801091074	0.0034502537801091074	9	10	14950	48	2927.4
5965000	-12.3238	225.4567	-69002.43714444613	0.000805008	227.623165	0.31639762846882924	0.1836104927097422	0.18518165957049054	0.3148102192509379	2.072596	0.862739	0.0034141281279557955	0.0034141281279557955	9	9	13183	50	2847.38
5970000	-8.5081	222.6539	-68984.18164921003	0.000667678	132.231266	0.3120249890412725	0.1848512518535702	0.18839144063941804	0.31473231846573935	2.226772	0.782637	0.003537773019372985	0.003537773019372985	9	9	13208	51	2920.56
5975000	-12.3881	205.6074	-68993.27668688062	0.000444753	229.229567	0.3164801959450182	0.18525343788193185	0.18445878924865208	0.31380757692439787	2.374236	0.879458	0.002697619865597138	0.002697619865597138	7	7	10474	45	2836.07
5980000	-11.4912	221.5164	-69006.67279788243	0.000718822	206.807462	0.3153269832664047	0.18379052204270954	0.1882717780105178	0.312610716680368	1.892277	1.001936	0.0031553716816348394	0.0031553716816348394	9	9	13452	42	2912.06
5985000	-15.3174	235.1169	-69008.50757407075	0.000621524	302.463258	0.3160985291067336	0.18302823967064621	0.1856455863244327	0.3152276448981874	2.356724	1.315088	0.004203627445583436	0.004203627445583436	10	10	11907	46	2794.86
5990000	-17.8251	266.3941	-68975.60504429681	0.000718548	365.154845	0.31663754165356356	0.18565275914009993	0.1836448558714623	0.3140648433348741	1.779542	1.061131	0.0030248612575460194	0.0030248612575460194	9	12	14449	47	2885.17
5995000	-10.9177	201.4488	-69008.41637584566	0.000536813	192.470941	0.31787492272220674	0.18116320240958037	0.18603946734662774	0.3149224075215851	2.04586	0.846321	0.0029918126081305333	0.0029918126081305333	7	7	13488	42	2839.3
6000000	-12.7403	234.2352	-68974.70289328843	0.000878625	238.034557	0.3156267554935236	0.18095666074961153	0.18674731732278815	0.3166692664340768	2.227617	0.877828	0.003224023245218683	0.003224023245218683	9	10	11257	45	2900.23
6005000	-12.565	268.4235	-68989.99127662738	0.000879799	233.652944	0.3144608007588026	0.1820202514247572	0.18368159761055278	0.31983735020588744	2.144007	1.23705	0.005360743056620486	0.005360743056620486	13	13	16278	48	2783.96
6010000	-10.0217	270.2239	-69007.45757974383	0.00064447	170.069891	0.3156677036737267	0.18209507712199702	0.18916642957457258	0.3130707896297038	2.203532	0.921225	0.0031176539269539725	0.0030371480995116345	11	13	15126	50	2831.26
6015000	-12.3657	209.9599	-68984.66202736212	0.000666689	228.67143	0.31517979155352466	0.18397275914457167	0.1855919517228579	0.31525549757904586	1.807336	0.765696	0.0037552054252997804	0.0036443315365948027	7	8	14370	43	2895.19
6020000	-14.8331	253.9095	-68999.4275024121	0.000622452	290.354373	0.31497910437805676	0.186285550448531	0.18424583398661573	0.3144895111867966	1.637677	0.826162	0.0032135821238720493	0.0032135821238720493	10	12	14912	46	2818.49
6025000	-10.9421	236.1176	-68995.50546169006	0.000603179	193.079893	0.316044958493933	0.1831191312367751	0.1851981070902859	0.31563780317900597	1.421608	0.982787	0.0030556001678865782	0.0030556001678865782	10	10	15580	46	2917.15
6030000	-9.8843	234.6806	-68991.38910986016	0.000794373	166.636435	0.3169588190994335	0.18342241454577923	0.18407018332972833	0.31554858302505884	1.874921	0.850809	0.0030213350047510394	0.0030213350047510394	10	10	11385	57	2824.86
6035000	-11.5123	197.0127	-68995.76441955692	0.000906909	207.335406	0.3146570727490106	0.18344785652319268	0.1863127809414409	0.3155822897863559	1.544673	1.026961	0.003594960080834667	0.003594960080834667	7	7	11076	40	2818.49
6040000	-9.4456	234.8522	-68998.5260985641	0.000490904	155.667522	0.31185922031316066	0.18453393062488668	0.18376136575691726	0.31984548330503554	2.2859	0.951878	0.00340249958410156	0.00340249958410156	10	10	14796	47	2937.72
6045000	-17.0445	266.9288	-68995.33370472623	0.00057764	345.639988	0.3166626285323872	0.18304342711942287	0.18780090669935154	0.3124930376488384	1.950064	0.776386	0.004249906523646681	0.003372114792949028	10	12	15104	49	2785.52
6050000	-13.1939	231.6365	-68992.14946546635	0.000649224	249.376719	0.31794157723208255	0.18410465727325206	0.18546395116600664	0.31248981432865863	1.757427	1.304724	0.003142818813770585	0.003142818813770585	9	9	14726	46	2865.33
6055000	-15.5362	198.7006	-69007.70529897627	0.000924839	307.93432	0.31509289955049224	0.18423849437202003	0.18731934380328322	0.3133492622742045	1.669306	0.863318	0.0025882012616201683	0.0025882012616201683	6	7	11761	40	2696.87
6060000	-13.1517	210.2612	-68996.85369984104	0.001132182	248.320115	0.3154299103707855	0.18351474855124691	0.18624326397081406	0.3148120771071535	1.894416	0.883033	0.002953340667466854	0.002953340667466854	8	8	11529	44	2842.52
6065000	-15.4576	235.4693	-69003.04567469652	0.000761459	305.967342	0.31449407382068634	0.1831144993308486	0.18345113203571115	0.3189402948127538	1.899601	0.924724	0.003237614319045394	0.003237614319045394	8	10	11796	42	2886.84
6070000	-11.5369	217.7362	-69013.93270059921	0.000614808	207.950445	0.316898115651914	0.18458270884634254	0.18410791551578698	0.3144112599859565	1.857236	0.678266	0.0028843358682176137	0.0028843358682176137	7	8	12936	40	2893.52
6075000	-7.7137	208.6361	-68991.70528273749	0.000789056	112.369822	0.3177351912969617	0.184388400290456	0.184468050685442	0.3134083577271403	1.843995	1.137205	0.0029474104565905225	0.0029474104565905225	8	8	12319	46	2849.0
6080000	-12.7011	198.4093	-68986.86578837631	0.000902728	237.055015	0.3154886461761796	0.18125822134398978	0.18626978436772895	0.3169833481121016	1.832734	0.902867	0.0032266594086138435	0.0032266594086138435	7	7	13078	42	2875.22
6085000	-10.3001	230.0504	-68997.61460379515	0.0003739	177.029762	0.31606331863432763	0.18612380442146712	0.1844856320544856	0.31332724488971964	1.941346	0.71041	0.003675134679942542	0.003675134679942542	9	10	12799	46	2849.0
6090000	-12.7763	247.675	-68987.28198140475	0.000694464	238.934919	0.31680536282362687	0.18307487151125387	0.18420238045596332	0.3159173852091559	1.793047	1.079062	0.0031110538047162727	0.0031110538047162727	11	11	12578	43	2868.62
6095000	-17.5355	332.5998	-68983.60886400964	0.000735068	357.916148	0.3135019249363554	0.18464409087018857	0.18492539514166917	0.31692858905178684	1.798647	1.148124	0.003500735764961996	0.003293110675449967	14	18	17485	53	2858.78
6100000	-11.2948	254.572	-68986.49204003604	0.000854146	201.898859	0.31842329360612714	0.18232690704665108	0.18433732328836325	0.3149124760588587	1.999288	0.888842	0.0033591557539946336	0.0033591557539946336	11	12	15128	50	2815.32
6105000	-15.3941	248.9956	-68992.68238180157	0.000939646	304.380584	0.3167957774782939	0.18313351483130688	0.1873015428009725	0.3127691648894267	2.518226	0.924168	0.0038337687046524145	0.0038337687046524145	11	11	13019	45	2756.34
6110000	-12.4618	247.7484	-68982.00568959439	0.000601953	231.072276	0.3169385594448919	0.18318765821495633	0.18464473330724693	0.31522904903290466	1.781251	0.906733	0.0028296891387035133	0.0028296891387035133	9	11	9841	50	2813.73
6115000	-12.6787	225.348	-68989.36892662676	0.000652104	236.494567	0.31529433525757544	0.18576349094297967	0.18603440128542323	0.31290777251402163	1.6968	0.734531	0.002830903834096155	0.002830903834096155	8	9	15697	42	2780.87
6120000	-13.4184	256.4326	-68993.70407434074	0.00080405	254.988403	0.3150484713628916	0.1826549039783564	0.18490980156920236	0.3173868230895497	1.83871	1.163439	0.003064658906132791	0.003064658906132791	9	12	13847	49	2912.06
6125000	-13.3335	265.8516	-68974.9824926102	0.000782327	252.866511	0.3194925865160919	0.18245762476865915	0.18527464484729764	0.3127751438679513	2.033174	0.878175	0.0058734285182666535	0.0058734285182666535	12	13	14655	46	2839.3
6130000	-11.0312	231.2339	-69001.898184425	0.000618564	195.307859	0.3139361710845762	0.1815508842775916	0.1859476029954002	0.318565341642432	1.955579	0.799508	0.0025229897451976764	0.0025229897451976764	8	9	14141	44	2937.72
6135000	-9.4853	208.9804	-68986.42253365417	0.000803636	156.661758	0.32068557432345796	0.17941478793307475	0.18712558516561215	0.312774052577855	1.835852	0.602377	0.0028235459610438437	0.0028235459610438437	8	8	14190	47	2876.87
6140000	-8.4248	218.6769	-68996.05798041687	0.000551857	130.148438	0.3187472424285827	0.1846631141400198	0.18284841129835844	0.31374123213303895	1.715256	0.79151	0.0031297996743183277	0.0031297996743183277	8	9	12004	45	2862.05
6145000	-10.1865	226.4697	-69002.05230858452	0.000608066	174.19119	0.31746367701478273	0.18022246366299652	0.18488551979724613	0.3174283395249746	2.181619	0.783982	0.0029714506801425066	0.0029714506801425066	8	9	12042	47	2850.63
6150000	-10.4921	227.4206	-68971.55941228475	0.000598273	181.829723	0.31634892200612585	0.18295840329661409	0.18645632829627728	0.3142363464009828	1.638621	0.903279	0.0026767698341980685	0.0026767698341980685	9	9	13399	49	2799.55
6155000	-13.3054	242.9856	-68991.0622304294	0.000627598	252.164012	0.31496486279466623	0.18317730709900878	0.18528410321506084	0.31657372689126406	1.93404	0.951037	0.002749572712043919	0.002749572712043919	9	10	14376	51	2824.86
6160000	-13.133	222.0238	-68993.78908589673	0.000588837	247.85249	0.3126862103527496	0.18615505303610397	0.18806137692095326	0.3130973596901931	2.009056	0.761048	0.003939448107871461	0.003939448107871461	9	9	13572	45	2881.84
6165000	-11.3742	231.8853	-68991.08514228123	0.000477283	203.881859	0.31686855300778516	0.18211623850349132	0.18701618458077884	0.31399902390794465	2.600194	0.794225	0.0028258818351686687	0.0028258818351686687	9	9	12247	45	2917.15
6170000	-10.6605	217.2779	-68994.18526240566	0.001008423	186.040931	0.3160927141722303	0.18304773997623416	0.18615209501008384	0.31470745084145174	2.530696	0.804695	0.0031620281606912185	0.0031620281606912185	8	9	13374	46	2857.14
6175000	-14.1709	234.646	-69006.65870822305	0.000811569	273.801605	0.31468464799320506	0.18721855849764243	0.1838235331170984	0.314273260392054	2.029788	0.989567	0.005560107069406722	0.0036839039788510958	9	10	10782	46	2860.41
6180000	-13.2773	217.8539	-69008.07743734072	0.001259231	251.459834	0.3138204161951519	0.1807228196058421	0.18662032484004928	0.3188364393589568	1.718983	1.166269	0.003197540213852073	0.003197540213852073	9	9	14251	45	2862.05
6185000	-6.8866	210.4078	-68991.4627147999	0.000560488	91.693191	0.3147784905606545	0.1857491966137499	0.18303759000984557	0.31643472281574997	2.271605	0.734643	0.0028071998610607832	0.0028071998610607832	7	8	11757	42	2767.02
6190000	-19.415	266.5546	-68965.41488485316	0.000621481	404.904198	0.3191451258179275	0.18352241631225358	0.1837978434039723	0.31353461446584674	2.058347	1.206325	0.002929311166712291	0.002929311166712291	11	12	12783	49	2857.14
6195000	-11.6318	250.1896	-68976.11963528855	0.000488254	210.323254	0.3163654361076442	0.1812632544329588	0.18776246197282562	0.3146088474865712	2.071362	0.591281	0.0033404201224190916	0.0033404201224190916	11	11	15400	48	2836.07
6200000	-8.4108	225.6357	-69001.33802799202	0.000729718	129.79854	0.31647099004471335	0.18040317145601278	0.1874546223374354	0.31567121616183846	2.331162	0.997499	0.0028127223185356078	0.0028127223185356078	9	9	13582	45	2845.76
6205000	-10.8479	223.3069	-69000.07012072137	0.000871793	190.724727	0.3144547805186812	0.1849924958239654	0.18845419687579498	0.31209852678155847	1.998659	0.957143	0.0033472721159884334	0.0033472721159884334	8	9	11370	46	2866.97
6210000	-19.8883	296.3518	-68973.42821006241	0.00055346	416.735923	0.3204764077669943	0.1843092512197883	0.18210237297893972	0.3131119680342777	1.718932	0.890507	0.003153722106544386	0.002983903277873014	13	14	15220	48	2922.27
6215000	-15.9554	268.1654	-68968.8267581287	0.000623613	318.412268	0.3158219858277981	0.18504912039727223	0.18415809623909113	0.31497079753583873	2.159412	0.880058	0.003160314806916172	0.003160314806916172	11	12	18869	50	2720.35
6220000	-12.449	239.3988	-68971.65457534413	0.000623712	230.752477	0.31390350417787616	0.18175600367310843	0.18664301015002185	0.3176974819989937	1.731416	1.187496	0.0029244857316749672	0.0029244857316749672	9	10	13528	49	2960.33
6225000	-17.0212	239.915	-68979.24264895893	0.000714959	345.057492	0.3149337820588992	0.1833936583484592	0.18596999591248253	0.31570256368015914	1.612529	0.874825	0.003649426916371875	0.003649426916371875	10	10	11502	48	2816.9
6230000	-18.969	242.2262	-68984.4137270818	0.000794389	393.753469	0.3193100668047276	0.18251125806685412	0.18444390990494366	0.31373476522347454	2.321607	1.18079	0.0031590530528040825	0.0031590530528040825	10	11	11065	51	2810.57
6235000	-10.9486	233.1577	-68983.04714617608	0.0008462	193.244111	0.31464993896520643	0.18455864324892007	0.18504439587889218	0.3157470219069813	1.633462	1.094348	0.003022719815777316	0.003022719815777316	8	10	11527	46	2845.76
6240000	-9.8864	189.1487	-69019.54828782716	0.000644427	166.688445	0.3197176431703231	0.18322875995863785	0.18122833915818226	0.3158252577128569	2.157342	1.199628	0.003105854230032114	0.003105854230032114	6	6	12988	36	2794.86
6245000	-6.6184	200.8287	-68984.04048468142	0.000556832	84.988059	0.31667183877168653	0.18153353663998859	0.1878174960759666	0.3139771285123583	2.052929	1.440212	0.002584030682827659	0.002584030682827659	7	7	10343	44	2908.67
6250000	-8.7638	203.9511	-68988.96047581916	0.000367304	138.621976	0.3200490488742457	0.17972817521774914	0.1858358034623396	0.3143869724456655	1.982789	1.064916	0.0031832484390542006	0.0031832484390542006	7	7	10404	42	2900.23
