State 	ExpPrior[ RecRate ]	Coalescent	dataLikelihood	popSize	RecRate	Kappa	root.height	visible.height	visible.recombs	total.recombs	num.patterns	num.nodes	 mc.speed 
1225000	-3.4437	30.5611	-4002.9552664181765	0.0458512	5.62123	2.63586	0.042308286176716864	0.042308286176716864	2	2	539	16	28571.43
1226000	-3.7454	43.6667	-4002.6978369749577	0.02391171	13.164207	2.068398	0.04719986320689554	0.04719986320689554	2	4	537	16	27777.78
1227000	-4.7294	43.0831	-4006.438581138314	0.02095881	37.764092	2.91311	0.0456714662708263	0.0456714662708263	4	4	781	20	30303.03
1228000	-4.2487	50.4307	-3999.337463217402	0.02083089	25.745069	2.611331	0.05303782434634609	0.05303782434634609	5	5	805	19	26315.79
1229000	-3.3159	29.67	-4000.372582016791	0.0159915	2.425942	2.201537	0.04408227192461397	0.04408227192461397	2	2	537	16	30303.03
1230000	-3.5923	33.7361	-4003.0964416342663	0.02703167	9.336473	2.980018	0.044904292718494554	0.044904292718494554	2	2	537	16	28571.43
1231000	-4.4454	54.3862	-4003.531582475385	0.02586163	30.66316	3.066067	0.043059404881461816	0.043059404881461816	5	5	687	17	31250.0
1232000	-4.7577	70.8193	-4001.0762049256805	0.01830362	38.46989	2.365586	0.04580649367717554	0.04427561003424712	5	8	684	17	34482.76
1233000	-4.7933	45.2901	-4000.443556916115	0.02879409	39.360154	2.783106	0.043416196997219936	0.043416196997219936	3	4	537	16	29411.76
1234000	-3.6537	37.0398	-3999.3581332223494	0.0384248	10.869547	2.253878	0.0417748254968619	0.0417748254968619	3	3	645	19	27777.78
1235000	-4.1685	51.3147	-4002.421257059392	0.0377167	23.741765	2.586363	0.03838174948195665	0.03838174948195665	5	5	825	19	29411.76
1236000	-4.7687	67.089	-4002.2507069827097	0.01984725	38.745892	2.030138	0.038773793069332554	0.038773793069332554	4	7	664	18	30303.03
1237000	-4.848	95.1594	-4005.8829358627127	0.0238632	40.727687	2.989044	0.03651149144500589	0.03651149144500589	4	12	660	18	31250.0
1238000	-4.613	42.9844	-4006.8238076747084	0.0339181	34.8541	1.79807	0.05015803907439625	0.04255440124930293	3	4	574	15	29411.76
1239000	-3.6247	34.9706	-4004.5048173169207	0.01688165	10.146769	2.269042	0.03746625921214555	0.03746625921214555	2	2	541	15	30303.03
1240000	-5.2214	69.2848	-4001.399899654106	0.02648759	50.062638	2.279326	0.03847712085218304	0.03847712085218304	6	8	831	18	28571.43
1241000	-4.4233	50.537	-4003.3996101415137	0.0411305	30.110813	2.614972	0.03577627567643918	0.03577627567643918	4	6	628	22	29411.76
1242000	-4.2986	39.6381	-4001.625140535448	0.02747302	26.992321	2.353333	0.04129304566805103	0.04129304566805103	3	3	686	17	28571.43
1243000	-4.8479	60.9831	-4002.2368540384296	0.0172053	40.725068	2.390599	0.04794159636146037	0.04794159636146037	6	6	884	16	28571.43
1244000	-5.7029	48.0112	-4008.4234731486013	0.03083167	62.101531	2.687157	0.04640362164592168	0.04640362164592168	4	5	830	20	28571.43
1245000	-4.4776	89.3463	-4002.7023815731673	0.01990116	31.467798	2.01649	0.05913244260341226	0.05913244260341226	9	11	883	24	28571.43
1246000	-4.0754	46.3464	-4000.70448708357	0.01885541	21.412807	2.563568	0.04062524493531836	0.04062524493531836	3	4	714	16	29411.76
1247000	-5.1315	58.5319	-4002.179595685837	0.01389541	47.81592	2.19202	0.05022894722530985	0.05022894722530985	4	6	537	16	27777.78
1248000	-4.9129	112.5626	-3999.750453635311	0.02945818	42.350934	2.151262	0.05990162657341184	0.05990162657341184	8	16	977	19	31250.0
1249000	-3.8377	49.9481	-3999.4289832278505	0.035567	15.471261	2.060683	0.045501777685924706	0.045501777685924706	4	5	684	17	29411.76
1250000	-4.01	39.352	-4002.3184377822095	0.01725622	19.778354	1.875034	0.035204643595267315	0.035204643595267315	3	3	537	16	29411.76
1251000	-4.1619	53.0284	-4002.4799007092156	0.02125157	23.57611	2.130692	0.03937754221876582	0.03937754221876582	5	5	678	17	28571.43
1252000	-4.5732	48.7839	-4006.0725467211987	0.0383608	33.857232	2.979675	0.04850127721276035	0.04850127721276035	3	5	538	16	28571.43
1253000	-4.151	49.7534	-4000.344192231701	0.03153427	23.303173	2.416876	0.03903192208630618	0.03903192208630618	3	5	643	20	29411.76
1254000	-4.8551	53.1802	-4004.5042693198175	0.02494579	40.906092	2.395381	0.04094755356700623	0.04094755356700623	2	5	535	16	30303.03
1255000	-4.5985	98.5534	-4003.5991158476254	0.03010093	34.490041	2.057039	0.043598371152451465	0.043598371152451465	6	13	785	20	32258.06
1256000	-4.668	76.608	-4007.2100024677634	0.013932	36.229274	2.420689	0.05315864508961628	0.05315864508961628	7	9	846	19	32258.06
1257000	-5.0266	85.2397	-4000.1370377679114	0.01939712	45.192357	2.500435	0.06509142778375415	0.042002161137409434	5	11	860	17	31250.0
1258000	-4.5707	67.4379	-4002.111505141075	0.02024883	33.794356	2.336787	0.08762015255371272	0.07879098888834861	5	9	714	17	35714.29
1259000	-4.2775	75.955	-4006.8413993057316	0.02691298	26.464486	2.614238	0.10316994371951527	0.04498246714573904	6	11	857	16	38461.54
1260000	-5.1563	119.2379	-4006.6791071315647	0.02437229	48.435413	2.766517	0.11540361546979089	0.04338135528629526	10	18	739	21	34482.76
1261000	-4.4062	128.0593	-4007.621030924795	0.0217292	29.682202	1.95718	0.09591715958739233	0.03670049902005277	9	18	792	21	34482.76
1262000	-5.2754	142.2062	-4002.7546914668583	0.02956241	51.413377	3.391937	0.09864954478829907	0.03992757596579562	7	20	805	20	27777.78
1263000	-5.496	142.8492	-4002.721202740894	0.02097641	56.928383	2.42418	0.0989374163635976	0.045971198002757015	4	21	537	16	32258.06
1264000	-4.9184	117.3049	-4001.7961642588066	0.02940359	42.487372	2.945233	0.13278519592818325	0.03752925117087457	8	18	660	18	33333.33
1265000	-4.3518	112.6469	-4003.453258056226	0.02882055	28.322997	2.714876	0.1369873908687541	0.12671113936874095	8	16	791	19	35714.29
1266000	-4.249	83.7263	-4000.8186264494407	0.02019581	25.754056	2.073721	0.1438248732913652	0.044261292329415024	6	12	832	19	29411.76
1267000	-4.1223	94.8682	-4001.310011700073	0.0441727	22.586803	2.508284	0.19217473866432236	0.059785967852931124	5	15	782	21	33333.33
1268000	-4.1386	90.6859	-4003.5355313897117	0.0380524	22.992933	2.558092	0.17269542930590134	0.042759093485588665	7	15	637	20	34482.76
1269000	-4.5335	150.5146	-4007.1760094054916	0.0370319	32.865685	3.333778	0.1716782565026883	0.04069440289655542	8	24	650	19	34482.76
1270000	-4.6697	119.6131	-4004.709594126469	0.0331905	36.270889	1.99517	0.1677178510501032	0.03791539007506578	7	20	757	21	32258.06
1271000	-4.5756	120.6024	-3999.0661422455405	0.02186375	33.919193	2.307844	0.1355029862131877	0.07092787908992776	12	17	1188	24	34482.76
1272000	-5.6982	94.202	-4006.3752561867977	0.01776423	61.982619	2.102158	0.14045026835606425	0.04283098730122508	7	13	685	17	34482.76
1273000	-4.2278	104.7014	-4008.1630150975448	0.02802647	25.224354	2.441791	0.1528029481035691	0.04180093353586313	6	16	542	15	35714.29
1274000	-4.5261	94.6136	-4010.5284313091324	0.0300801	32.681703	2.793513	0.17844481750468025	0.030295417198976802	7	14	538	16	37037.04
1275000	-4.3784	75.2677	-4007.453495399741	0.0401453	28.988941	2.22718	0.13439837003918692	0.03850605644257937	7	11	542	15	38461.54
1276000	-4.7207	122.0851	-4008.0310242608125	0.01928427	37.545132	3.078967	0.14677558228991916	0.04063544432572035	8	18	682	18	38461.54
1277000	-4.9696	119.0801	-4010.2894024885377	0.0367338	43.768229	2.037928	0.14745253876757392	0.03926938255872356	9	18	541	16	38461.54
1278000	-5.2817	131.957	-4008.5593605514305	0.034083	51.57058	2.077156	0.16893293925667172	0.04651564759521125	11	21	684	17	34482.76
1279000	-4.1245	85.5429	-4011.5532032369856	0.0403824	22.64146	2.220086	0.1767321516034564	0.052680830267672375	8	14	661	17	34482.76
1280000	-3.8624	111.4345	-4013.9130996615854	0.02319783	16.088566	2.033371	0.15966134206185797	0.034172216578813246	9	18	541	16	38461.54
1281000	-4.156	103.8071	-4006.6638211489353	0.02861806	23.427958	1.910774	0.15248623291009775	0.03951794306952287	6	17	648	19	37037.04
1282000	-4.3768	95.8302	-4005.2085490377153	0.02502573	28.948343	2.479795	0.13894298464573826	0.03542306987083002	6	15	541	16	37037.04
1283000	-3.8569	99.4303	-4005.640812391134	0.02856386	15.950652	2.308289	0.1952495795325925	0.035859568912396764	8	16	675	18	35714.29
1284000	-3.9493	98.9067	-4015.51160516276	0.02560419	18.261228	2.051034	0.1922451316580329	0.04802091769903871	7	17	545	15	32258.06
1285000	-4.5136	129.5063	-4011.8341352674897	0.03080485	32.367083	2.531933	0.1968666656896818	0.04354066311103204	8	21	690	17	35714.29
1286000	-4.3439	129.7548	-4014.8084516311214	0.0321216	28.12677	2.65655	0.20168771958930248	0.046486977105684016	8	22	692	17	33333.33
1287000	-4.2432	112.0835	-4010.4112851866894	0.0659719	25.609078	2.136607	0.19048794614973558	0.040895693045034986	7	21	541	16	35714.29
1288000	-4.2415	100.8967	-4011.3349109197898	0.0514711	25.565812	2.613119	0.1932863369130083	0.04652742643565141	6	18	541	16	34482.76
1289000	-4.1757	89.2422	-4003.3916571279497	0.02978995	23.921406	2.260351	0.20220036082645437	0.04015988499447469	9	14	479	16	41666.67
1290000	-4.8134	124.2235	-4010.468007402025	0.0386619	39.862558	2.230161	0.1962081569232096	0.03486750623134379	11	20	505	18	38461.54
1291000	-4.7846	125.3383	-4003.4298224030563	0.02601705	39.144137	2.33768	0.20604724706543442	0.0390294851372326	10	20	820	19	35714.29
1292000	-4.8324	111.4416	-4004.8059542357955	0.02885172	40.336965	2.216234	0.21971933988007972	0.04084041333876509	9	18	684	17	30303.03
1293000	-4.3198	84.1695	-4006.39599843853	0.0319389	27.523102	2.755911	0.11069285586022375	0.03577271298582689	8	11	692	16	40000.0
1294000	-4.2978	84.4103	-4002.5420001813723	0.02103436	26.972924	2.349561	0.12261066319076946	0.03860090030551613	5	12	675	18	37037.04
1295000	-4.1519	79.5524	-4001.0255265876353	0.0391955	23.32499	2.341609	0.108919045929001	0.08622861941246901	7	12	930	20	33333.33
1296000	-4.0788	72.3737	-4004.7084411759442	0.0350919	21.498182	3.107847	0.09976613138575186	0.040067741609351386	4	10	539	16	35714.29
1297000	-4.728	77.1535	-4001.4669008865058	0.02921193	37.728451	2.295232	0.09814364230511415	0.04430389500241182	7	10	542	16	34482.76
1298000	-3.9887	74.7089	-4003.080990254457	0.03058925	19.246349	2.094589	0.10187647692997473	0.04069266211446172	6	10	539	16	35714.29
1299000	-4.7477	105.8796	-4006.640598162239	0.02685793	38.219641	1.860811	0.11854488094591276	0.0417219227143211	4	16	687	16	38461.54
1300000	-4.4102	88.1574	-4007.533475376674	0.033405	29.782285	1.502038	0.10975543171797982	0.04374642120467964	7	13	693	17	38461.54
1301000	-4.0923	71.6439	-4001.7127572135655	0.0348585	21.834996	2.674975	0.09490838324331734	0.09490838324331734	5	10	836	18	37037.04
1302000	-4.5652	90.5287	-4006.538702899377	0.02104314	33.659158	2.571453	0.10453156631529513	0.07809086547289928	6	12	983	18	33333.33
1303000	-5.7895	55.5042	-4003.984347642976	0.02978926	64.266078	2.007629	0.04159757496116247	0.04159757496116247	5	6	931	23	31250.0
1304000	-4.8759	116.8411	-4009.9253459657675	0.02113045	41.425571	2.501082	0.0804121613286408	0.036655881694272974	9	16	685	17	33333.33
1305000	-5.4373	108.0845	-4002.0188488585295	0.01911355	55.460605	2.315577	0.08398635027759589	0.042024025057245756	8	14	677	18	35714.29
1306000	-4.6686	92.3901	-4012.245486457943	0.02874948	36.243712	2.819338	0.10226861411660888	0.0390646045510202	5	13	540	16	34482.76
1307000	-5.1251	134.6392	-4007.136771841395	0.02121364	47.654628	2.601294	0.08425145927179956	0.04214823107064534	13	18	815	20	31250.0
1308000	-5.649	161.5621	-4003.0279817760224	0.01831228	60.753117	2.554534	0.09049769888162312	0.04214823107064534	7	22	817	19	33333.33
1309000	-5.2719	220.0746	-4009.391929173673	0.01433929	51.324716	2.595868	0.12238702462189274	0.040382891436828966	12	31	1039	24	32258.06
1310000	-5.1424	228.3988	-4008.173879202437	0.02455359	48.087895	2.611066	0.13636654917378718	0.040302634929090864	16	33	1004	24	26315.79
1311000	-6.496	245.4456	-4014.840029244492	0.02524822	81.928639	2.608232	0.1231066714728159	0.11142050538337572	14	36	1038	25	24390.24
1312000	-7.9411	313.607	-4013.5520294160815	0.01797686	118.054704	1.961388	0.0891204915061353	0.05491846463636289	15	42	936	22	25000.0
1313000	-7.221	325.7218	-4011.407670302924	0.01882313	100.052252	2.592524	0.08370220220864041	0.04605007116126617	16	44	1068	24	19607.84
1314000	-6.7165	319.3052	-4008.705498699316	0.01922127	87.440871	2.81285	0.08467383484037863	0.049140436685516715	16	45	1690	25	21276.6
1315000	-7.4614	302.2007	-4008.6905779629383	0.01966499	106.063274	2.829077	0.08911021546541435	0.06358538682090012	11	41	1295	26	20408.16
1316000	-6.2486	300.4432	-4008.426624238771	0.01811121	75.743584	2.498794	0.10583363170675107	0.054236493360361335	18	43	1442	28	18867.92
1317000	-6.2444	266.8634	-4006.38228871764	0.02786841	75.637319	2.699119	0.12218166778763534	0.04232310061897719	16	40	1431	30	21276.6
1318000	-6.9532	282.8572	-4005.73982810701	0.0331908	93.357913	2.273358	0.10524941289344031	0.047107988470625736	16	43	1301	28	21276.6
1319000	-6.5915	336.3809	-4004.6746676545813	0.0328595	84.314401	2.345115	0.09560384261036485	0.04579014538477527	14	52	1369	31	20408.16
1320000	-5.8891	294.572	-4011.786248730813	0.02036041	66.75662	2.41193	0.09305501585570833	0.04559061713736973	9	46	1390	28	20833.33
1321000	-5.8325	270.3805	-4017.1777676263264	0.02893694	65.341451	3.335262	0.11094612200580936	0.04260815741971361	7	42	749	23	21276.6
1322000	-6.1789	289.8491	-4016.4852990527665	0.02757486	73.99961	2.652477	0.10364557063976254	0.08238484632416397	12	47	906	23	23255.81
1323000	-6.8285	300.1126	-4011.4899103765774	0.0252717	90.240859	2.453137	0.10718911567351679	0.0421385344884827	11	46	1011	26	21739.13
1324000	-5.9133	261.7454	-4014.3059167446777	0.02365949	67.361421	2.518555	0.10240758678608508	0.03825967484052408	10	41	902	23	21276.6
1325000	-6.4403	242.4416	-4016.096131827017	0.036405	80.535448	2.184315	0.10844336562727883	0.03819115957991204	12	38	979	18	24390.24
1326000	-6.8435	250.9806	-4008.934507569692	0.02308255	90.614583	2.770357	0.10479873309578865	0.04713613106857623	10	38	824	18	26315.79
1327000	-4.7711	187.5687	-4010.555871819741	0.0338436	38.80561	2.671871	0.11475904905519194	0.11475904905519194	10	30	1107	21	26315.79
1328000	-5.0503	151.6034	-4001.4686424497836	0.01946526	45.784834	1.957887	0.08601802814560153	0.04065240503506042	9	22	818	19	27777.78
1329000	-4.858	134.532	-4002.1961042934017	0.01947835	40.977851	1.978735	0.09359059892582239	0.039984376407748955	9	19	838	18	32258.06
1330000	-5.7353	184.3974	-4001.5956446508058	0.02325303	62.910404	2.052792	0.09551938874733402	0.07885354094342928	9	25	799	20	35714.29
1331000	-6.7967	266.9235	-4003.1564823304616	0.02186797	89.445596	2.934316	0.09304844039968886	0.051119535296107105	15	39	945	21	29411.76
1332000	-6.6802	256.4587	-4003.4228055648628	0.0337091	86.532035	2.181344	0.09000973509085244	0.04796064754975258	16	38	884	21	24390.24
1333000	-6.5924	249.9962	-4000.835980576654	0.01819535	84.337152	2.144247	0.0913399307304223	0.05425211158062922	12	34	964	20	25000.0
1334000	-6.1852	269.0364	-4000.547846089584	0.01376981	74.157639	2.192838	0.09823282037670304	0.03837731714426597	14	37	801	20	26315.79
1335000	-6.4435	230.366	-3999.6794191907547	0.02434628	80.616849	3.116276	0.09248405992994406	0.09248405992994406	12	33	1379	24	25641.03
1336000	-6.0562	249.6357	-4002.4525530538353	0.02527642	70.932737	2.6235	0.09014169089552578	0.03761800903531874	12	35	827	19	25641.03
1337000	-7.792	262.9345	-4004.0355635803526	0.01645883	114.328042	2.35726	0.08377100919521208	0.049691943500936156	15	37	1214	23	26315.79
1338000	-6.3788	222.1656	-4005.3545067036825	0.02466789	78.998329	2.474902	0.08502734762928849	0.04879716025312573	13	33	957	21	24390.24
1339000	-5.5653	236.6861	-4004.817828469777	0.0347116	58.659958	1.855543	0.09233787620846909	0.05067999975967637	14	36	1496	22	26315.79
1340000	-6.3457	241.5025	-4002.083610673212	0.02717366	78.170711	2.511225	0.10627745322806043	0.08342554676723817	12	35	980	22	27027.03
1341000	-5.8966	205.2702	-4005.2819935964108	0.02154057	66.941965	2.951794	0.0934062971400678	0.03823378843096928	12	29	691	18	25641.03
1342000	-5.6773	180.5183	-4005.413846875297	0.02705753	61.459895	3.388483	0.09444700367741818	0.0389380544515912	9	26	690	17	30303.03
1343000	-5.3413	126.7101	-4004.6298930622597	0.02813447	53.060821	2.969599	0.09077356828604563	0.038758610247986276	7	18	843	18	30303.03
1344000	-4.7248	111.238	-4003.774886928004	0.03037907	37.647982	2.560716	0.09198044416015394	0.044265126571109696	10	16	751	20	28571.43
1345000	-5.4062	112.8999	-4009.793668131689	0.036008	54.684249	2.654842	0.06508834202307541	0.047991480873771704	7	16	1098	20	33333.33
1346000	-5.726	146.9436	-4001.841543557911	0.0140584	62.678391	2.397401	0.07297938448207256	0.052282638065615505	11	19	1078	22	30303.03
1347000	-4.6264	108.0775	-4007.501212479854	0.01593765	35.18699	3.637151	0.0629487045550327	0.038268920365523304	10	13	537	16	31250.0
1348000	-4.8693	108.0287	-4001.6889458345745	0.0319003	41.259616	2.472546	0.06085449815008138	0.03749328981254868	7	14	759	21	30303.03
1349000	-3.9931	37.4187	-4005.6030201658905	0.01523726	19.355508	2.544583	0.03858154616395063	0.03858154616395063	3	3	670	18	31250.0
1350000	-3.5275	34.5601	-4005.641703823908	0.02172962	7.716022	3.019241	0.03826515346893915	0.03826515346893915	2	2	537	16	29411.76
1351000	-3.4074	32.7186	-4001.8478631394228	0.02846103	4.71235	2.04772	0.043304193439565646	0.043304193439565646	2	2	537	16	27777.78
1352000	-3.9122	44.7928	-3998.767115097289	0.02302711	17.332138	2.111675	0.045072137563242784	0.04072621547398587	3	4	540	16	30303.03
1353000	-4.3383	33.5845	-4006.252835378673	0.02549519	27.985128	2.298121	0.04288912240996594	0.04288912240996594	2	2	540	16	30303.03
1354000	-4.6221	37.4888	-4000.949275319962	0.0451904	35.080194	2.479768	0.037621744794780955	0.037621744794780955	3	3	669	18	27777.78
1355000	-3.5863	40.4829	-4003.293564017961	0.03843	9.186168	2.896525	0.046207584079976896	0.046207584079976896	4	4	764	21	27027.03
1356000	-3.829	42.1676	-4000.933927966338	0.02440104	15.251985	2.188698	0.0396154359138632	0.0396154359138632	2	3	553	16	29411.76
1357000	-3.9523	38.6851	-4002.6719411888616	0.02338117	18.336172	2.411594	0.03887189102459966	0.03887189102459966	2	3	535	16	28571.43
1358000	-4.0058	40.2836	-4001.0755360406483	0.01940631	19.671866	2.127574	0.04332202027918095	0.04332202027918095	3	3	538	16	30303.03
1359000	-4.409	51.3014	-4003.7458306118883	0.01408167	29.753069	2.801037	0.06955730582431063	0.06955730582431063	4	5	690	16	29411.76
1360000	-4.4927	46.3079	-4002.558704057526	0.02522005	31.845367	2.532687	0.04068564246604403	0.04068564246604403	3	4	538	16	31250.0
1361000	-4.0985	39.669	-4004.2752903461496	0.02668182	21.9897	1.961126	0.03822637270440762	0.03822637270440762	3	3	678	17	26315.79
1362000	-3.9001	39.2565	-4000.568803459064	0.0347324	17.02954	2.679764	0.03936274648410535	0.03936274648410535	3	3	540	16	28571.43
1363000	-3.6659	45.7206	-4003.756144566527	0.0216919	11.17451	2.083559	0.044560307810003676	0.044560307810003676	3	4	571	15	29411.76
1364000	-4.3605	46.4043	-4001.9260546282603	0.02840282	28.540969	2.335525	0.043013462071226846	0.043013462071226846	4	4	794	19	28571.43
1365000	-4.0114	51.8958	-4004.652072734156	0.01976499	19.813725	2.411327	0.05824913114742687	0.05062296913932126	3	5	742	16	28571.43
1366000	-4.8784	70.7177	-4007.580059797102	0.0219214	41.487601	1.863343	0.06635997957664388	0.041812622104637695	6	8	735	17	30303.03
